seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,SCHEDULE_STATE_HASH,WITNESS_HASH_EXACT,CONFLICT_EDGES,HIDDEN_CONFLICT_EDGES,MAX_WITNESS_LOAD,FINAL_ALL_CERTIFIED,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,CLAIM_ATTEMPTS,CERTIFICATE_ATTEMPTS,CONTROL_ATTEMPTS,CONTROL_ATTEMPT_BOUND,CONTROL_ATTEMPT_BOUND_RATIO,CLAIM_BYTES,NOMINAL_CONTROL_ATTEMPT_BOUND,CERTIFICATE_BYTES,CONTROL_BYTES,CONTROL_BYTE_BOUND,CONTROL_BYTE_BOUND_RATIO,NOMINAL_CONTROL_BYTE_BOUND,CERTIFICATE_ENTRIES_ATTEMPTED,RESPONSE_ENTRIES_ATTEMPTED,RETRY_CLAIM_ATTEMPTS,LOCAL_CERTIFICATE_ENTRIES,CERTIFICATE_WITHOUT_FRESH_CLAIMS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_WITNESS,BLACKOUT_CLIENT_FINAL_ACTIVE,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS,retryMode,CUMULATIVE_RECEIPT_RETRY,CLAIM_TRANSACTION_STARTS,FINAL_OPEN_CLAIM_TRANSACTIONS,BACKGROUND_LOAD,BACKGROUND_TRACE_HASH_EXACT,BACKGROUND_OVERLAY_HASH_EXACT,BACKGROUND_POTENTIAL_HITS,geometryIndex,networkIndex,BASE_GEOMETRY_HASH,DATA_NEIGHBOR_GRAPH_HASH,MANAGEMENT_GRAPH_HASH,SELECTOR_HASH_EXACT,SELECTED_HORIZON_SEC,SELECTED_HORIZON_INDEX,SELECTED_CONFLICT_EDGES,SELECTED_HIDDEN_EDGES,COHERENCE_ENABLED,COHERENCE_ADMISSIBLE,COHERENCE_HORIZON_FRAMES,RENEWAL_PERIOD_FRAMES,LEASE_FRAMES,CLAIM_PACKET_BYTES,CERTIFICATE_HEADER_BYTES,CERTIFICATE_ENTRY_BYTES,REVOKE_PACKET_BYTES,MAX_RESPONSE_PACKET_BYTES,PACKET_MTU_VIOLATIONS,BLACKOUT_APPLIED,SELF_REVOCATIONS,REVOKE_ATTEMPTS,REVOKE_BYTES,geometryCondition,networkCondition,bindingReason
16079047,mobile-limited-low,mobile-limited-low,response-iid5,response-iid5,response-iid5,5,30282950063,30282950063,32906849,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,2,3,36268830,2450,2450,6382359,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,response-iid5,admissible
16079047,mobile-limited-low,mobile-limited-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30282950063,30282950063,33292414,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,2,4,36268830,2450,2450,6382359,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,joint-control-iid5,admissible
16079047,mobile-limited-low,mobile-limited-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30282950063,21736473457,32521284,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31526763179,819635,3524,2,5,36268830,2450,2450,6382359,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,iid-occupancy15,admissible
16079047,mobile-limited-low,mobile-limited-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30282950063,30282950063,32521284,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,2,6,36268830,2450,2450,6382359,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-low,directed-response-blackout,admissible
16079047,mobile-limited-high,mobile-limited-high,zero,zero,zero,5,30282950063,30282950063,33377825,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,3,1,36268830,2450,2450,6077168,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,zero,admissible
16079047,mobile-limited-high,mobile-limited-high,claim-iid5,claim-iid5,claim-iid5,5,30282950063,30282950063,33763390,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,3,2,36268830,2450,2450,6077168,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,claim-iid5,admissible
16079047,mobile-limited-high,mobile-limited-high,response-iid5,response-iid5,response-iid5,5,30282950063,30282950063,33763390,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,3,3,36268830,2450,2450,6077168,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,response-iid5,admissible
16079047,mobile-limited-high,mobile-limited-high,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30282950063,30282950063,34148955,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,3,4,36268830,2450,2450,6077168,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,joint-control-iid5,admissible
16079047,mobile-limited-high,mobile-limited-high,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30282950063,21736473457,33377825,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31526763179,819635,3524,3,5,36268830,2450,2450,6077168,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,iid-occupancy15,admissible
16079047,mobile-limited-high,mobile-limited-high,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30282950063,30282950063,33377825,16345885,36050,0,0,0,1,1,1,0,0,0,15,0,15,2000,0.0075,420,15,0,420,56000,0.0075,420,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31526763179,NaN,0,3,6,36268830,2450,2450,6077168,6.8,6,0,0,1,1,156,149,156,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,directed-response-blackout,admissible
16079047,static-wide-low,static-wide-low,zero,zero,zero,10,113284480063,113284480063,33591406,65585349,585207,1,0,1,1,1,1,0,0,0,60,6,66,4400,0.015,1680,66,156,1836,122400,0.015,1836,6,6,0,0,0,594,594,0,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31512110805,NaN,0,1,1,69652862,36131,40685,4512887,6.8,6,1,0,1,1,84,77,84,28,16,10,24,26,0,0,0,0,0,static-wide-low,zero,admissible
16079047,static-wide-low,static-wide-low,claim-iid5,claim-iid5,claim-iid5,10,113284480063,113284480063,33976971,65585349,585207,1,0,1,1,1,1,0,0,0,61,7,68,4400,0.0154545454545455,1708,66,182,1890,122400,0.0154411764705882,1836,7,7,1,0,0,612,579,33,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31512110805,NaN,0,1,2,69652862,36131,40685,4512887,6.8,6,1,0,1,1,84,77,84,28,16,10,24,26,0,0,0,0,0,static-wide-low,claim-iid5,admissible
16079047,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,10,113284480063,113284480063,33976971,65585349,585207,1,0,1,1,1,1,0,0,0,61,7,68,4400,0.0154545454545455,1708,66,182,1890,122400,0.0154411764705882,1836,7,7,1,0,0,612,608,4,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31512110805,NaN,0,1,3,69652862,36131,40685,4512887,6.8,6,1,0,1,1,84,77,84,28,16,10,24,26,0,0,0,0,0,static-wide-low,response-iid5,admissible
16079047,static-wide-low,static-wide-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113284480063,113284480063,34362536,65585349,585207,1,0,1,1,1,1,0,0,0,62,8,70,4400,0.0159090909090909,1736,66,208,1944,122400,0.0158823529411765,1836,8,8,2,0,0,630,593,37,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31512110805,NaN,0,1,4,69652862,36131,40685,4512887,6.8,6,1,0,1,1,84,77,84,28,16,10,24,26,0,0,0,0,0,static-wide-low,joint-control-iid5,admissible
16079047,static-wide-low,static-wide-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113284480063,80038460023,33591406,65583440,585207,1,0,1,1,2,0.99975,0,0,0,73,12,85,4400,0.0193181818181818,2044,66,312,2356,122400,0.0192483660130719,1836,11,12,11,0,0,765,540,225,0,3999,0,799,406,393,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,62,0,0.15,31512110805,1059166,6783,1,5,69652862,36131,40685,4512887,6.8,6,1,0,1,1,84,77,84,28,16,10,24,26,0,0,0,0,0,static-wide-low,iid-occupancy15,admissible
16079047,static-wide-low,static-wide-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113284480063,93851603217,33591406,64662806,585207,1,0,1,0,NaN,0.9,0,0,0,454,400,854,4400,0.194090909090909,12712,66,10400,23112,122400,0.188823529411765,1836,400,400,399,0,0,7686,7286,400,0,3600,73,400,400,0,0,73,73,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,55,1,0,31512110805,NaN,0,1,6,69652862,36131,40685,4512887,6.8,6,1,0,1,1,84,77,84,28,16,10,24,26,0,1,0,0,0,static-wide-low,directed-response-blackout,admissible
16079047,mobile-limited-low,mobile-limited-low,zero,zero,zero,10,113284480063,113284480063,33471104,65589057,567367,1,0,1,1,1,1,0,0,0,240,24,264,4400,0.06,6720,264,624,7344,122400,0.06,7344,24,24,0,0,0,72,72,0,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,2,1,69652862,36131,36131,4700354,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,zero,admissible
16079047,mobile-limited-low,mobile-limited-low,claim-iid5,claim-iid5,claim-iid5,10,113284480063,113284480063,33856669,65589057,567367,1,0,1,1,1,1,0,0,0,242,26,268,4400,0.0609090909090909,6776,264,676,7452,122400,0.0608823529411765,7344,26,26,2,0,0,76,74,2,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,2,2,69652862,36131,36131,4700354,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,claim-iid5,admissible
16079047,mobile-limited-low,mobile-limited-low,response-iid5,response-iid5,response-iid5,10,113284480063,113284480063,33856669,65589057,567367,1,0,1,1,1,1,0,0,0,240,24,264,4400,0.06,6720,264,624,7344,122400,0.06,7344,24,24,0,0,0,72,72,0,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,2,3,69652862,36131,36131,4700354,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,response-iid5,admissible
16079047,mobile-limited-low,mobile-limited-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113284480063,113284480063,34242234,65589057,567367,1,0,1,1,1,1,0,0,0,242,26,268,4400,0.0609090909090909,6776,264,676,7452,122400,0.0608823529411765,7344,26,26,2,0,0,76,74,2,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,2,4,69652862,36131,36131,4700354,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,joint-control-iid5,admissible
16079047,mobile-limited-low,mobile-limited-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113284480063,79992665387,33471104,65587008,567367,1,0,1,1,2,0.99975,0,0,0,251,34,285,4400,0.0647727272727273,7028,264,884,7912,122400,0.064640522875817,7344,33,34,11,0,0,93,76,17,0,3999,0,799,406,393,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0.15,31512110805,654105,6793,2,5,69652862,36131,36131,4700354,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,iid-occupancy15,admissible
16079047,mobile-limited-low,mobile-limited-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113284480063,93848403217,33471104,64667846,567367,1,0,1,0,NaN,0.9,0,0,0,616,400,1016,4400,0.230909090909091,17248,264,10400,27648,122400,0.225882352941176,7344,400,400,399,0,0,824,424,400,0,3600,73,400,400,0,0,73,73,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,217,1,0,31512110805,NaN,0,2,6,69652862,36131,36131,4700354,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,1,0,0,0,mobile-limited-low,directed-response-blackout,admissible
16079047,mobile-limited-high,mobile-limited-high,zero,zero,zero,10,113284480063,113284480063,32363480,65589057,567367,1,0,1,1,1,1,0,0,0,240,24,264,4400,0.06,6720,264,624,7344,122400,0.06,7344,24,24,0,0,0,72,72,0,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,3,1,69652862,36131,36131,4253846,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,zero,admissible
16079047,mobile-limited-high,mobile-limited-high,claim-iid5,claim-iid5,claim-iid5,10,113284480063,113284480063,32749045,65589057,567367,1,0,1,1,1,1,0,0,0,242,26,268,4400,0.0609090909090909,6776,264,676,7452,122400,0.0608823529411765,7344,26,26,2,0,0,76,74,2,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,3,2,69652862,36131,36131,4253846,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,claim-iid5,admissible
16079047,mobile-limited-high,mobile-limited-high,response-iid5,response-iid5,response-iid5,10,113284480063,113284480063,32749045,65589057,567367,1,0,1,1,1,1,0,0,0,240,24,264,4400,0.06,6720,264,624,7344,122400,0.06,7344,24,24,0,0,0,72,72,0,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,3,3,69652862,36131,36131,4253846,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,response-iid5,admissible
16079047,mobile-limited-high,mobile-limited-high,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113284480063,113284480063,33134610,65589057,567367,1,0,1,1,1,1,0,0,0,242,26,268,4400,0.0609090909090909,6776,264,676,7452,122400,0.0608823529411765,7344,26,26,2,0,0,76,74,2,0,4000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0,31512110805,NaN,0,3,4,69652862,36131,36131,4253846,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,joint-control-iid5,admissible
16079047,mobile-limited-high,mobile-limited-high,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113284480063,79992665387,32363480,65587008,567367,1,0,1,1,2,0.99975,0,0,0,251,34,285,4400,0.0647727272727273,7028,264,884,7912,122400,0.064640522875817,7344,33,34,11,0,0,93,76,17,0,3999,0,799,406,393,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,240,0,0.15,31512110805,654105,6793,3,5,69652862,36131,36131,4253846,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,iid-occupancy15,admissible
16079047,mobile-limited-high,mobile-limited-high,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113284480063,93848403217,32363480,64667846,567367,1,0,1,0,NaN,0.9,0,0,0,616,400,1016,4400,0.230909090909091,17248,264,10400,27648,122400,0.225882352941176,7344,400,400,399,0,0,824,424,400,0,3600,73,400,400,0,0,73,73,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,217,1,0,31512110805,NaN,0,3,6,69652862,36131,36131,4253846,2,4,1,0,1,1,24,17,24,28,16,10,24,26,0,1,0,0,0,mobile-limited-high,directed-response-blackout,admissible
16079048,static-wide-low,static-wide-low,zero,zero,zero,5,30346086932,30346086932,33309579,16471444,37834,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,72,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31461289803,NaN,0,1,1,33195229,2472,2730,4684668,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,zero,admissible
16079048,static-wide-low,static-wide-low,claim-iid5,claim-iid5,claim-iid5,5,30346086932,30346086932,33695144,16471444,37834,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,70,2,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31461289803,NaN,0,1,2,33195229,2472,2730,4684668,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,claim-iid5,admissible
16079048,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,5,30346086932,30346086932,33695144,16471444,37834,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,72,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31461289803,NaN,0,1,3,33195229,2472,2730,4684668,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,response-iid5,admissible
16079048,static-wide-low,static-wide-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30346086932,30346086932,34080709,16471444,37834,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,70,2,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31461289803,NaN,0,1,4,33195229,2472,2730,4684668,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,joint-control-iid5,admissible
16079048,static-wide-low,static-wide-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30346086932,21652198392,33309579,16471444,37834,1,0,1,1,1,1,0,0,0,18,5,23,2400,0.00958333333333333,504,18,130,634,66400,0.00954819277108434,498,5,5,3,0,0,92,72,20,0,2000,0,800,401,399,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31461289803,1563189,3562,1,5,33195229,2472,2730,4684668,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,iid-occupancy15,admissible
16079048,static-wide-low,static-wide-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30346086932,25506129667,33309579,16047771,37834,1,0,1,0,NaN,0.8,0,0,0,412,400,812,2400,0.338333333333333,11536,18,10400,21936,66400,0.330361445783133,498,400,400,399,0,0,3248,2848,400,0,1600,141,400,400,0,0,141,141,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,13,1,0,31461289803,NaN,0,1,6,33195229,2472,2730,4684668,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,1,0,0,0,static-wide-low,directed-response-blackout,admissible
16079048,mobile-limited-low,mobile-limited-low,zero,zero,zero,5,30346086932,30346086932,32324675,16473958,36732,1,0,1,1,1,1,0,0,0,145,29,174,2400,0.0725,4060,174,754,4814,66400,0.0725,4814,29,29,0,0,0,87,87,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31461289803,NaN,0,2,1,33195229,2472,2472,6278236,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,zero,admissible
16079048,mobile-limited-low,mobile-limited-low,claim-iid5,claim-iid5,claim-iid5,5,30346086932,30346086932,32710240,16473958,36732,1,0,1,1,1,1,0,0,0,145,29,174,2400,0.0725,4060,174,754,4814,66400,0.0725,4814,29,29,0,0,0,87,87,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31461289803,NaN,0,2,2,33195229,2472,2472,6278236,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,claim-iid5,admissible
16079048,mobile-limited-low,mobile-limited-low,response-iid5,response-iid5,response-iid5,5,30346086932,30346086932,32710240,16473958,36732,1,0,1,1,1,1,0,0,0,145,29,174,2400,0.0725,4060,174,754,4814,66400,0.0725,4814,29,29,0,0,0,87,87,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31461289803,NaN,0,2,3,33195229,2472,2472,6278236,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,response-iid5,admissible
16079048,mobile-limited-low,mobile-limited-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30346086932,30346086932,33095805,16473958,36732,1,0,1,1,1,1,0,0,0,145,29,174,2400,0.0725,4060,174,754,4814,66400,0.0725,4814,29,29,0,0,0,87,87,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31461289803,NaN,0,2,4,33195229,2472,2472,6278236,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,joint-control-iid5,admissible
16079048,mobile-limited-low,mobile-limited-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30346086932,21668670452,32324675,16473958,36732,1,0,1,1,1,1,0,0,0,165,44,209,2400,0.0870833333333333,4620,174,1144,5764,66400,0.0868072289156627,4814,44,44,20,0,0,122,88,34,0,2000,0,800,401,399,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0.15,31461289803,1219451,3558,2,5,33195229,2472,2472,6278236,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,iid-occupancy15,admissible
16079048,mobile-limited-low,mobile-limited-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30346086932,25505329667,32324675,16049799,36732,1,0,1,0,NaN,0.8,0,0,0,516,400,916,2400,0.381666666666667,14448,174,10400,24848,66400,0.37421686746988,4814,400,400,399,0,0,829,429,400,0,1600,141,400,400,0,0,141,141,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,117,1,0,31461289803,NaN,0,2,6,33195229,2472,2472,6278236,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,1,0,0,0,mobile-limited-low,directed-response-blackout,admissible
16079048,mobile-limited-high,mobile-limited-high,zero,zero,zero,5,30346086932,30346086932,31695847,14302675,36122,0,0,0,0,NaN,0,0,0,0,0,0,0,2000,0,0,155,0,0,56000,0,4340,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,232,232,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31461289803,NaN,0,3,1,33195229,2472,2472,5988889,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,zero,selector-issued-no-horizon
16079048,mobile-limited-high,mobile-limited-high,claim-iid5,claim-iid5,claim-iid5,5,30346086932,30346086932,32081412,14302675,36122,0,0,0,0,NaN,0,0,0,0,0,0,0,2000,0,0,155,0,0,56000,0,4340,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,232,232,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,0,0,0,31461289803,NaN,0,3,2,33195229,2472,2472,5988889,0,0,0,0,1,0,0,13,20,28,16,10,24,0,0,0,0,0,0,mobile-limited-high,claim-iid5,selector-issued-no-horizon
